"image","happiness_Mean","happiness_Std","surprise_Mean","surprise_Std","sadness_Mean","sadness_Std","anger_Mean","anger_Std","disgust_Mean","disgust_Std","fear_Mean","fear_Std","emotional valence_Mean","emotional valence_Std","arousal_Mean","arousal_Std"
"Faces_103_h","5.92","0.274","2.68","0.7126","1.24","0.4314","1.2","0.4041","1.04","0.1979","1.04","0.1979","5.92","0.274","5.32","0.6528"
"People_044_h","5.9","0.303","1.24","0.4314","1.26","0.4431","1.04","0.1979","1.04","0.1979","1.0","0.0","5.9","0.303","3.98","0.8204"
"Faces_115_h","6.02","0.1414","1.54","0.6455","1.2","0.4041","1.0","0.0","1.0","0.0","1.0","0.0","6.04","0.1979","4.96","0.8562"
"Landscapes_084_v","3.88","0.7461","1.22","0.4647","2.14","0.4953","1.22","0.4647","1.36","0.6312","1.36","0.598","4.7","0.5803","3.7","0.789"
"Faces_361_v","6.02","0.1414","2.06","0.6824","1.08","0.274","1.22","0.4185","1.04","0.1979","1.0","0.0","6.04","0.1979","5.96","0.3476"
"Objects_236_h","1.0","0.0","1.44","0.6749","2.8","0.5345","2.24","0.6247","2.52","0.5436","2.02","0.5529","2.36","0.6312","2.9","0.6468"
"Faces_122_h","6.5","0.5051","2.58","0.9916","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","6.44","0.5014","5.9","0.4165"
"Faces_030_h","2.44","0.5014","1.96","0.6376","4.0","0.8081","2.28","0.6713","2.28","0.6713","2.52","0.5436","3.3","0.5803","3.46","0.706"
"Landscapes_123_h","3.7","0.789","1.38","0.6024","3.32","0.7677","1.04","0.1979","1.04","0.1979","1.48","0.5799","5.36","0.6627","3.84","0.8889"
"Faces_081_v","6.04","0.1979","1.46","0.6455","1.04","0.1979","1.06","0.2399","1.1","0.303","1.04","0.1979","6.04","0.1979","5.66","0.4785"
"Objects_108_v","2.28","0.536","1.38","0.6354","2.1","0.544","1.38","0.6354","2.52","0.5436","1.1","0.303","3.18","0.5226","3.06","0.5115"
"Objects_276_h","2.08","0.5284","1.36","0.6312","2.52","0.5436","1.1","0.303","1.52","0.6773","1.0","0.0","3.46","0.706","3.1","0.6776"
"Landscapes_075_h","1.44","0.5771","1.64","0.7762","2.8","0.6701","1.78","0.7365","3.34","0.8947","2.08","0.6652","3.24","0.6247","3.34","0.7453"
"Faces_357_v","3.16","0.6503","1.38","0.6354","2.72","0.5729","1.2","0.4041","1.1","0.303","1.04","0.1979","4.44","0.6115","3.54","0.7343"
"Objects_196_h","1.64","0.6312","1.36","0.6312","1.22","0.4185","1.1","0.303","1.14","0.4046","1.04","0.1979","3.38","0.6667","3.48","0.8628"
"Objects_245_h","1.34","0.5573","1.0","0.0","1.1","0.303","1.04","0.1979","1.04","0.1979","1.0","0.0","3.18","0.5602","2.58","0.7584"
"Faces_198_h","1.1","0.303","1.56","0.7045","4.58","0.6728","3.12","0.9179","3.92","0.9223","2.16","0.7384","2.94","0.4243","3.34","0.7722"
"Faces_246_v","6.04","0.1979","1.24","0.4314","1.08","0.274","1.0","0.0","1.0","0.0","1.0","0.0","6.04","0.1979","5.0","0.8806"
"Animals_090_h","5.6","0.4949","1.08","0.274","1.98","0.5147","1.0","0.0","1.08","0.274","1.04","0.1979","5.78","0.4185","3.4","0.833"
"Faces_116_h","6.7","0.4629","2.28","0.6713","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","6.76","0.4314","5.98","0.3774"
"Objects_310_h","2.68","0.5127","1.12","0.3854","2.24","0.4314","1.38","0.6354","1.62","0.7253","1.08","0.274","3.68","0.5869","3.04","0.4499"
"Animals_097_h","3.7","0.789","1.1","0.303","1.48","0.5799","1.0","0.0","2.0","0.6061","1.0","0.0","4.72","0.6713","3.42","0.7025"
"Objects_319_h","2.72","0.5729","1.14","0.4046","1.92","0.6337","1.38","0.6354","1.36","0.6312","1.04","0.1979","3.92","0.6652","3.32","0.6833"
"Faces_133_h","1.9","0.5803","2.92","0.8999","2.24","0.5555","2.24","0.744","2.86","0.8332","2.5","0.7354","3.44","0.7866","4.78","0.8154"
"Faces_360_v","6.02","0.1414","1.6","0.6999","1.04","0.1979","1.04","0.1979","1.06","0.2399","1.0","0.0","5.94","0.2399","4.7","0.789"
"Faces_126_h","6.3","0.4629","2.86","1.0692","1.08","0.274","1.1","0.303","1.08","0.274","1.0","0.0","6.2","0.4041","5.96","0.3476"
"Landscapes_054_h","5.72","0.4536","1.1","0.303","1.98","0.4734","1.04","0.1979","1.08","0.274","1.0","0.0","5.9","0.303","3.58","0.7848"
"Faces_203_h","2.92","0.4882","1.24","0.4764","2.48","0.5436","1.78","0.7365","1.6","0.6999","1.06","0.2399","3.96","0.7273","3.28","0.6713"
"Animals_181_h","5.44","0.7045","1.52","0.6773","1.1","0.303","1.0","0.0","1.08","0.274","1.0","0.0","5.96","0.3476","4.76","0.8466"
"Landscapes_083_h","3.5","0.7071","1.72","0.701","2.4","0.4949","1.6","0.6999","1.46","0.6455","1.42","0.5746","4.38","0.6024","3.54","0.7343"
"Objects_177_h","1.0","0.0","1.08","0.274","2.22","0.5455","1.56","0.7045","2.36","0.6627","1.76","0.6869","2.6","0.4949","2.76","0.5555"
"Faces_083_h","3.48","0.8628","2.32","0.6833","2.04","0.533","1.78","0.7365","2.74","0.9216","1.2","0.4041","4.64","0.7217","4.24","0.7969"
"Faces_089_h","6.06","0.2399","1.6","0.6999","1.34","0.4785","1.0","0.0","1.0","0.0","1.0","0.0","6.44","0.5014","4.68","1.0774"
"Faces_079_h","5.78","0.4185","1.1","0.303","1.58","0.5379","1.0","0.0","1.0","0.0","1.0","0.0","6.04","0.1979","3.38","0.7796"
"Landscapes_024_v","2.6","0.4949","1.22","0.5455","2.44","0.5014","1.64","0.7762","1.66","0.7453","1.58","0.7309","3.48","0.5436","3.32","0.5869"
"Objects_077_h","3.9","0.8631","1.58","0.7309","1.42","0.5746","1.1","0.303","2.54","0.6455","1.0","0.0","5.36","0.6627","4.42","0.7584"
"Objects_084_v","5.92","0.274","1.22","0.4185","1.74","0.487","1.0","0.0","1.08","0.274","1.0","0.0","5.96","0.2828","4.28","0.8816"
"People_090_v","1.04","0.1979","2.02","0.8687","1.86","0.7827","2.04","0.8797","5.86","0.4953","1.54","0.7616","1.86","0.8084","3.4","0.9476"
"Objects_195_v","2.36","0.5253","1.0","0.0","2.44","0.5406","1.04","0.1979","1.0","0.0","1.0","0.0","3.84","0.7384","3.16","0.6503"
"People_174_v","6.06","0.2399","2.38","0.7796","1.0","0.0","1.04","0.1979","1.0","0.0","1.04","0.1979","6.06","0.2399","5.98","0.3188"
"Faces_330_v","6.04","0.1979","2.08","0.6652","1.08","0.274","1.08","0.274","1.22","0.4185","1.0","0.0","5.98","0.3188","4.76","0.6565"
"Objects_230_h","1.58","0.6728","1.08","0.274","2.04","0.57","1.5","0.6776","1.36","0.6312","1.24","0.4764","3.66","0.7174","3.24","0.716"
"Animals_100_h","5.78","0.4185","1.2","0.4041","2.14","0.4953","1.0","0.0","1.04","0.1979","1.04","0.1979","5.92","0.274","3.44","0.8122"
"Animals_166_v","5.96","0.3476","1.0","0.0","1.62","0.5303","1.0","0.0","1.0","0.0","1.0","0.0","6.06","0.2399","1.74","0.8992"
"Faces_231_v","5.92","0.274","1.98","0.5887","1.54","0.5035","1.08","0.274","1.04","0.1979","1.04","0.1979","5.94","0.2399","4.8","0.6999"
"Animals_177_h","3.08","0.7516","1.8","0.6999","4.44","1.0134","1.2","0.4041","1.62","0.6354","2.4","0.5714","5.74","0.5997","3.9","0.8631"
"Faces_049_h","1.98","0.5147","2.28","0.6402","3.78","0.79","3.1","0.6776","2.28","0.6713","2.8","0.5345","3.12","0.4798","3.56","0.7866"
"Objects_208_h","2.52","0.5436","1.08","0.274","1.92","0.5657","1.08","0.274","1.5","0.6776","1.0","0.0","3.92","0.6652","3.28","0.6713"
"Objects_312_h","3.34","0.6884","1.38","0.6667","2.24","0.6247","1.44","0.6749","2.1","0.7354","1.06","0.2399","4.02","0.6224","3.46","0.6764"
"Faces_232_h","6.06","0.2399","1.72","0.701","1.08","0.274","1.0","0.0","1.0","0.0","1.0","0.0","6.06","0.2399","5.42","0.6728"
"Faces_186_h","2.44","0.5014","1.6","0.6999","3.32","0.5869","1.66","0.6884","1.96","0.6047","1.92","0.6337","3.66","0.5928","3.42","0.7025"
"Landscapes_126_h","4.4","0.9689","1.04","0.1979","1.28","0.4536","1.0","0.0","1.08","0.274","1.04","0.1979","5.64","0.6312","3.4","0.7559"
"Animals_117_h","4.12","0.9613","2.08","0.7783","1.98","0.5887","1.2","0.4041","1.38","0.6354","1.8","0.6999","5.8","0.4518","4.38","0.8545"
"Objects_175_h","1.26","0.4431","1.92","0.8041","2.18","0.5956","1.8","0.7825","2.44","0.644","1.82","0.7197","2.9","0.4165","3.16","0.6503"
"People_146_h","2.86","0.4522","1.4","0.6389","2.18","0.3881","1.8","0.6999","2.44","0.5014","1.1","0.303","3.68","0.6528","3.26","0.5646"
"Faces_339_h","5.94","0.2399","2.18","0.5956","1.24","0.4314","1.1","0.303","1.04","0.1979","1.44","0.5771","5.92","0.274","4.7","0.7354"
"Landscapes_128_h","5.62","0.4903","1.1","0.303","1.94","0.55","1.04","0.1979","1.04","0.1979","1.2","0.4041","5.9","0.303","3.94","0.8668"
"Faces_315_h","2.48","0.5047","1.46","0.6455","3.46","0.6764","1.48","0.5799","1.98","0.5887","1.48","0.5799","3.48","0.6773","3.14","0.5718"
"Faces_101_h","5.72","0.4536","2.86","0.8332","1.26","0.4431","1.66","0.6884","1.22","0.4185","1.26","0.4431","5.3","0.6776","4.64","0.6928"
"Faces_309_h","2.1","0.4165","1.92","0.6337","3.02","0.4734","2.36","0.5253","2.18","0.5956","1.98","0.5147","3.36","0.598","3.46","0.706"
"Faces_182_h","2.52","0.5436","2.44","0.644","2.62","0.5303","2.12","0.6893","1.96","0.6376","1.98","0.6224","3.74","0.7775","3.58","0.7848"
"Faces_351_h","4.64","1.0254","2.38","0.7796","2.26","0.5272","1.22","0.4185","1.6","0.6999","1.04","0.1979","5.9","0.4165","3.86","0.8809"
"People_041_h","5.14","0.7562","2.32","0.6833","1.96","0.4932","1.24","0.4314","1.52","0.6773","1.96","0.6047","5.3","0.6776","3.98","0.8204"
"Faces_088_v","5.94","0.3136","2.08","0.6652","1.1","0.303","1.22","0.4185","1.12","0.3283","1.1","0.303","5.94","0.3136","5.72","0.4536"
"Animals_101_v","2.4","0.8081","1.54","0.7616","1.26","0.4431","1.0","0.0","1.4","0.6389","1.08","0.274","4.06","1.1141","3.68","1.0388"
"Animals_158_h","5.9","0.4165","1.22","0.4185","1.52","0.5436","1.0","0.0","1.1","0.303","1.06","0.2399","5.98","0.3188","3.48","0.8628"
"Animals_201_h","5.06","0.8901","1.4","0.6389","1.24","0.4314","1.0","0.0","1.2","0.4041","1.08","0.274","5.98","0.3188","4.24","0.9596"
"Animals_187_h","5.98","0.3774","3.16","1.1669","1.0","0.0","1.04","0.1979","1.0","0.0","1.04","0.1979","6.26","0.4431","6.06","0.2399"
"Objects_074_v","5.66","0.4785","1.38","0.6354","1.1","0.303","1.0","0.0","1.08","0.274","1.0","0.0","5.92","0.274","4.72","0.834"
"Faces_140_h","5.92","0.274","1.36","0.5628","1.22","0.4185","1.0","0.0","1.04","0.1979","1.0","0.0","6.0","0.2857","3.82","0.8734"
"Objects_192_h","6.04","0.2828","1.6","0.6999","1.04","0.1979","1.0","0.0","1.06","0.2399","1.0","0.0","5.96","0.3476","3.9","0.8631"
"Objects_209_h","4.58","0.7309","1.4","0.6389","1.36","0.4849","1.26","0.4431","1.56","0.7045","1.0","0.0","4.76","0.6565","4.06","0.7669"
"Animals_131_h","5.92","0.3405","1.34","0.5573","1.42","0.4986","1.0","0.0","1.26","0.4431","1.2","0.4041","6.0","0.2857","3.9","0.8631"
"Objects_049_h","4.72","0.757","1.1","0.303","1.36","0.5628","1.1","0.303","2.5","0.6776","1.0","0.0","5.62","0.4903","4.62","0.7253"
"Faces_227_v","6.06","0.2399","1.42","0.5746","1.06","0.2399","1.0","0.0","1.0","0.0","1.0","0.0","6.14","0.3505","4.76","0.8466"
"Faces_333_h","6.0","0.0","1.1","0.303","1.24","0.4314","1.0","0.0","1.04","0.1979","1.0","0.0","6.0","0.0","5.26","0.6943"
"Faces_321_h","6.06","0.2399","2.24","0.6869","1.0","0.0","1.56","0.7045","1.0","0.0","1.0","0.0","6.44","0.5014","6.36","0.4849"
"Landscapes_121_h","6.04","0.1979","1.18","0.3881","1.26","0.4431","1.0","0.0","1.0","0.0","1.04","0.1979","6.14","0.3505","4.06","0.9775"
"Objects_090_h","2.74","0.5646","1.08","0.274","1.66","0.6884","1.08","0.274","2.36","0.6627","1.0","0.0","3.92","0.7516","3.5","0.7626"
"Faces_252_h","6.0","0.0","2.0","0.6061","1.22","0.4185","1.1","0.303","1.1","0.303","1.0","0.0","6.0","0.0","5.1","0.6145"
"Faces_253_v","6.14","0.3505","1.36","0.5628","1.04","0.1979","1.0","0.0","1.0","0.0","1.0","0.0","6.14","0.3505","5.7","0.5051"
"Landscapes_132_h","6.04","0.1979","1.06","0.2399","1.2","0.4041","1.0","0.0","1.0","0.0","1.0","0.0","6.14","0.3505","5.5","0.7071"
"Faces_228_h","4.48","0.7624","2.24","0.6869","2.32","0.4712","1.26","0.4431","2.0","0.6999","1.1","0.303","5.14","0.7562","3.9","0.8631"
"Landscapes_082_v","3.22","0.6158","1.22","0.4647","2.14","0.4953","1.36","0.598","1.08","0.274","1.22","0.4185","4.74","0.5646","3.62","0.7253"
"Faces_346_v","5.92","0.274","1.7","0.7071","1.26","0.4431","1.08","0.274","1.04","0.1979","1.0","0.0","5.92","0.274","4.72","0.701"
"Faces_139_v","5.94","0.2399","1.8","0.6999","1.22","0.4185","1.1","0.303","1.04","0.1979","1.04","0.1979","5.94","0.2399","4.84","0.7384"
"Faces_254_h","5.26","0.6328","2.04","0.57","1.76","0.4764","1.08","0.274","1.08","0.274","1.08","0.274","5.72","0.4536","4.76","0.744"
"Objects_258_h","5.16","0.6503","2.16","0.7384","1.26","0.4431","1.12","0.3283","1.22","0.4647","1.0","0.0","5.22","0.6788","4.7","0.7354"
"Objects_237_h","4.2","0.8081","1.1","0.303","1.42","0.5746","1.04","0.1979","1.38","0.6354","1.0","0.0","4.64","0.7217","3.34","0.7453"
"Faces_242_h","6.0","0.0","1.44","0.5771","1.2","0.4041","1.08","0.274","1.08","0.274","1.06","0.2399","6.0","0.0","4.94","0.8184"
"Faces_236_h","6.24","0.4314","1.7","0.7071","1.0","0.0","1.0","0.0","1.04","0.1979","1.0","0.0","6.14","0.3505","5.9","0.4165"
"Faces_105_h","6.04","0.1979","1.6","0.6999","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","6.04","0.1979","5.94","0.3136"
"Faces_124_h","6.02","0.1414","1.2","0.4041","1.2","0.4041","1.0","0.0","1.12","0.3283","1.0","0.0","5.98","0.3188","4.0","0.8081"
"Objects_201_v","3.4","0.7559","1.66","0.7453","2.4","0.4949","1.12","0.3283","1.6","0.7559","1.1","0.303","4.44","0.6115","3.58","0.7848"
"Faces_064_h","3.0","0.4518","2.52","0.5436","2.66","0.5194","2.44","0.644","2.22","0.6481","1.64","0.6627","4.02","0.6848","3.66","0.7722"
"Objects_161_v","2.22","0.5455","1.22","0.4647","1.62","0.6354","1.22","0.4647","2.36","0.6627","1.0","0.0","3.58","0.7025","3.16","0.5481"
"Faces_316_h","2.24","0.4314","1.88","0.773","2.44","0.5014","2.24","0.6247","1.56","0.7045","1.62","0.6354","3.94","0.6824","4.38","0.6667"
"People_091_h","2.62","0.5303","1.08","0.274","1.44","0.5771","1.22","0.4647","1.08","0.274","1.0","0.0","3.66","0.6884","3.46","0.706"
"Objects_205_h","3.16","0.8418","2.14","0.7562","1.24","0.4314","1.08","0.274","1.68","0.7677","1.14","0.4046","4.44","0.7866","3.98","0.8919"
"Faces_256_h","5.72","0.4536","1.78","0.7365","1.42","0.4986","1.04","0.1979","1.06","0.2399","1.0","0.0","5.72","0.4536","4.6","0.6999"
"Faces_356_h","6.06","0.2399","2.52","0.7068","1.0","0.0","1.04","0.1979","1.1","0.303","1.0","0.0","6.04","0.1979","5.96","0.3476"
"People_171_v","5.38","0.5675","3.02","0.9581","1.36","0.4849","1.2","0.4041","1.4","0.6389","1.1","0.303","5.32","0.6528","4.6","0.6999"
"Animals_186_h","5.96","0.3476","2.6","0.9897","1.08","0.274","1.0","0.0","1.08","0.274","1.04","0.1979","6.0","0.2857","5.18","0.8003"
"Faces_340_h","5.32","0.6833","1.7","0.7071","1.08","0.274","1.08","0.274","1.08","0.274","1.04","0.1979","5.86","0.3505","5.5","0.7071"
"Objects_069_h","5.96","0.3476","1.08","0.274","1.08","0.274","1.0","0.0","1.08","0.274","1.0","0.0","6.06","0.2399","5.48","0.7351"
"Faces_258_h","6.02","0.1414","1.64","0.6627","1.04","0.1979","1.06","0.2399","1.0","0.0","1.0","0.0","6.04","0.1979","5.72","0.4536"
"Landscapes_152_h","6.14","0.3505","1.24","0.4764","1.06","0.2399","1.0","0.0","1.0","0.0","1.0","0.0","6.36","0.4849","5.94","0.3731"
"Objects_038_v","2.8","0.6701","1.22","0.4647","2.04","0.57","1.08","0.274","2.18","0.5956","1.7","0.7071","5.24","0.744","3.58","0.7848"
"Faces_137_h","6.24","0.4314","1.82","0.7197","1.0","0.0","1.0","0.0","1.0","0.0","1.04","0.1979","6.22","0.4185","5.84","0.4219"
"Faces_108_h","6.04","0.1979","2.84","0.9337","1.0","0.0","1.04","0.1979","1.0","0.0","1.04","0.1979","6.04","0.1979","5.84","0.4219"
"People_092_v","5.42","0.6728","1.26","0.4431","1.42","0.4986","1.08","0.274","1.04","0.1979","1.0","0.0","5.82","0.3881","4.78","0.8154"
"People_055_h","5.9","0.303","2.88","0.8241","1.22","0.4185","1.04","0.1979","1.1","0.303","1.1","0.303","5.82","0.3881","4.72","0.701"
"Objects_239_v","3.3","0.7354","1.08","0.274","1.98","0.5147","1.08","0.274","1.1","0.303","1.04","0.1979","4.76","0.6565","3.5","0.7626"
"Landscapes_064_h","6.04","0.1979","1.08","0.274","1.28","0.4536","1.0","0.0","1.0","0.0","1.0","0.0","6.04","0.1979","3.58","0.7848"
"Faces_082_v","6.14","0.3505","2.16","0.7384","1.04","0.1979","1.0","0.0","1.0","0.0","1.08","0.274","6.2","0.4041","5.84","0.4219"
"Faces_104_h","5.98","0.2466","1.88","0.773","1.28","0.4536","1.0","0.0","1.06","0.2399","1.06","0.2399","5.96","0.2828","4.66","0.7453"
"Landscapes_119_h","4.62","1.0079","1.14","0.4046","1.72","0.6402","1.08","0.274","1.4","0.6389","1.0","0.0","5.8","0.4518","4.44","0.9723"
"Landscapes_097_v","5.72","0.4536","1.22","0.4185","2.18","0.3881","1.0","0.0","1.04","0.1979","1.04","0.1979","5.92","0.274","3.66","0.7722"
"People_106_v","3.28","0.5729","1.6","0.7559","2.44","0.5014","1.72","0.701","1.36","0.6312","1.38","0.6354","4.38","0.6024","3.5","0.7071"
"Faces_324_h","5.92","0.274","1.44","0.5771","1.28","0.4536","1.1","0.303","1.08","0.274","1.2","0.4041","5.86","0.3505","4.26","0.7508"
"Faces_100_h","6.3","0.4629","1.26","0.4431","1.04","0.1979","1.0","0.0","1.0","0.0","1.0","0.0","6.44","0.5014","5.52","0.7068"
"Faces_131_v","6.14","0.3505","1.66","0.6884","1.04","0.1979","1.0","0.0","1.0","0.0","1.0","0.0","6.14","0.3505","5.56","0.6749"
"Faces_111_h","3.54","0.7343","2.0","0.6061","2.8","0.6701","1.64","0.6312","1.62","0.6354","1.42","0.5746","4.3","0.6776","3.42","0.7025"
"Objects_308_h","2.08","0.5284","1.14","0.4046","2.48","0.5436","1.62","0.753","2.16","0.6181","1.14","0.4046","3.06","0.4243","3.02","0.4734"
"Faces_091_v","4.76","0.716","1.76","0.6869","2.18","0.3881","1.22","0.4185","1.32","0.5127","1.2","0.4041","5.16","0.6503","3.5","0.7071"
"Objects_169_h","3.02","0.4734","2.1","0.7071","2.4","0.4949","1.1","0.303","1.92","0.8041","1.22","0.4647","3.82","0.7475","3.48","0.7624"
"People_067_h","5.98","0.3188","1.24","0.4764","1.04","0.1979","1.04","0.1979","1.56","0.7045","1.0","0.0","6.06","0.2399","5.0","0.8806"
"Faces_092_h","5.92","0.274","1.56","0.7045","1.28","0.4536","1.54","0.5789","1.22","0.4185","1.0","0.0","5.98","0.2466","5.26","0.6943"
"Objects_249_v","2.44","0.5014","1.44","0.7045","2.32","0.4712","1.3","0.544","2.44","0.5771","1.1","0.303","3.74","0.6328","3.22","0.5817"
"Faces_221_v","2.12","0.4798","1.6","0.6999","3.02","0.4734","1.42","0.5746","1.74","0.6642","1.74","0.6642","3.66","0.5928","3.46","0.706"
"Faces_350_h","6.02","0.1414","1.96","0.6047","1.04","0.1979","1.04","0.1979","1.0","0.0","1.0","0.0","5.96","0.2828","4.8","0.6999"
"Objects_295_h","2.02","0.5529","1.14","0.4046","2.48","0.5436","1.58","0.7309","1.86","0.7827","1.08","0.274","3.42","0.6417","3.08","0.5284"
"Faces_136_v","6.14","0.3505","1.54","0.6455","1.06","0.2399","1.0","0.0","1.0","0.0","1.0","0.0","6.26","0.4431","5.78","0.6158"
"Faces_078_h","3.86","0.7287","1.98","0.6224","2.0","0.4949","1.24","0.4314","1.34","0.5573","1.26","0.4431","4.62","0.6354","3.9","0.8631"
"Faces_344_h","5.6","0.4949","2.46","0.8855","2.0","0.4949","1.22","0.4185","1.6","0.6999","1.1","0.303","5.26","0.6943","4.28","0.701"
"People_089_h","5.46","0.6455","1.22","0.4647","1.22","0.4185","1.04","0.1979","1.06","0.2399","1.0","0.0","5.82","0.3881","4.54","0.7616"
"Faces_354_v","6.26","0.4431","1.72","0.701","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","6.14","0.3505","5.84","0.4677"
"Objects_260_h","5.92","0.274","1.2","0.4041","1.28","0.4536","1.0","0.0","1.08","0.274","1.0","0.0","5.86","0.3505","3.4","0.7559"
"Faces_002_v","6.02","0.1414","1.22","0.4185","1.34","0.4785","1.0","0.0","1.04","0.1979","1.0","0.0","6.04","0.1979","3.9","0.8631"
"People_116_h","6.02","0.1414","1.2","0.4041","1.22","0.4185","1.06","0.2399","1.04","0.1979","1.0","0.0","6.04","0.1979","3.54","0.8134"
"Objects_078_h","4.7","0.789","1.1","0.303","1.26","0.4431","1.04","0.1979","2.0","0.6061","1.0","0.0","5.62","0.4903","4.52","0.7351"
"People_185_h","6.04","0.1979","2.5","0.7354","1.0","0.0","1.06","0.2399","1.0","0.0","1.08","0.274","6.06","0.2399","5.76","0.4764"
"People_152_h","5.32","0.6833","2.16","0.7384","1.62","0.5303","1.2","0.4041","1.1","0.303","1.7","0.7071","5.62","0.4903","4.98","0.7951"
"People_181_v","5.96","0.2828","1.4","0.6389","1.04","0.1979","1.04","0.1979","1.04","0.1979","1.04","0.1979","6.0","0.2857","5.22","0.91"
"Faces_238_h","6.06","0.2399","1.2","0.4041","1.04","0.1979","1.0","0.0","1.0","0.0","1.0","0.0","6.14","0.3505","5.42","0.6728"
"Animals_218_h","3.2","0.6061","1.58","0.7309","2.08","0.5284","1.1","0.303","2.66","0.6263","1.2","0.4041","3.98","0.6848","3.46","0.706"
"People_167_h","5.06","0.55","2.06","0.5859","2.1","0.4629","1.84","0.5841","1.5","0.6776","1.08","0.274","5.18","0.4819","4.42","0.6417"
"Faces_235_v","6.6","0.4949","1.18","0.3881","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","6.5","0.5051","5.86","0.4953"
"Faces_127_h","6.44","0.5014","1.88","0.773","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","6.5","0.5051","5.94","0.3731"
"Faces_138_h","5.92","0.274","1.72","0.701","1.82","0.4375","1.08","0.274","1.1","0.303","1.06","0.2399","5.98","0.3188","3.9","0.8631"
"Faces_334_h","6.02","0.1414","3.96","1.0683","1.2","0.4041","1.2","0.4041","1.18","0.3881","1.1","0.303","5.92","0.274","5.62","0.4903"
"Faces_107_h","6.06","0.2399","2.1","0.6468","1.0","0.0","1.04","0.1979","1.0","0.0","1.0","0.0","6.06","0.2399","5.26","0.6943"
"Faces_353_h","6.06","0.2399","1.66","0.7453","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","6.06","0.2399","5.94","0.3136"
"People_176_h","5.36","0.6627","2.32","0.6833","2.08","0.4445","1.32","0.5127","1.98","0.6224","1.52","0.6141","5.2","0.6061","4.42","0.6417"
"Landscapes_147_h","6.04","0.1979","1.2","0.4041","1.36","0.4849","1.0","0.0","1.0","0.0","1.0","0.0","6.04","0.1979","4.78","0.8154"
"Faces_106_h","5.94","0.2399","1.76","0.6869","1.22","0.4185","1.04","0.1979","1.04","0.1979","1.04","0.1979","5.92","0.274","4.62","0.6667"
"Objects_094_v","3.9","0.8631","1.1","0.303","1.26","0.4431","1.06","0.2399","2.04","0.57","1.0","0.0","5.24","0.6565","3.98","0.8204"
"Faces_337_h","5.92","0.274","1.42","0.5746","1.24","0.4314","1.04","0.1979","1.0","0.0","1.0","0.0","5.92","0.274","4.72","0.757"
"Landscapes_120_v","5.98","0.1414","1.1","0.303","1.74","0.487","1.0","0.0","1.04","0.1979","1.0","0.0","6.02","0.1414","3.9","0.8631"
"Faces_327_v","5.96","0.1979","1.92","0.6337","1.24","0.4314","1.06","0.2399","1.04","0.1979","1.0","0.0","5.94","0.2399","4.96","0.7548"
